package_name,node_count,edge_count,network_conn_count,file_read_count,execve_count,total_severity,suspicious_network_count,sensitive_file_count,max_severity,temporal_pattern_count,is_malicious
cic_trojan-scar-3eb26a3f39ea816cea88afe6ece4fc48-1.raw_0710,10.67,17.45,1.78,44.9,9.97,10.07,1.16,2.16,4.07,1.99,1
cic_trojan-zeus-2c5e925c93b582e83017574d637f637b47f5e53ceaf0ddc182fe60fd9942d3f6-6.raw_0711,9.57,13.7,0.98,44.58,8.73,9.86,1.01,1.88,4.08,1.97,1
cic_spyware-180solutions-0a5d03d4903333a43237ca264dc7a6db97b49599891e165462daca62cf2b1810-8.raw_0712,10.95,17.8,0.99,45.86,9.94,9.98,0.99,2.13,4.05,2.04,1
cic_ransomware-shade-2a594ec1e9b5644ea3692e5ec02b17b15c302af5495f60eacf3a1214b5aa4e67-6.raw_0713,10.36,16.48,2.23,44.72,10.03,10.31,1.24,2.09,3.97,2.01,1
cic_trojan-refroso-34ba3cd837a76f22b122ac65773c8fa2-10.raw_0714,10.43,17.34,1.03,45.27,10.11,9.94,0.96,2.13,4.26,1.97,1
cic_ransomware-shade-9e81550cdb48ff2764cbb737d41aa07378743501c553819d9a320b2bad38a783-3.raw_0715,11.5,18.61,1.0,45.06,10.04,10.26,1.02,2.22,4.0,1.99,1
cic_trojan-refroso-9da0cc79cc3746192548309a6acb2857-10.raw_0716,10.71,16.75,1.01,45.15,10.03,10.14,0.99,2.07,4.04,2.04,1
cic_spyware-tibs-b1d6930bee2bf876bac8cedb40ec74b55cadaf7b27b484174fea5ba54ae60447-6.raw_0717,10.73,16.82,1.65,45.14,9.9,10.16,1.15,2.01,3.99,2.02,1
cic_ransomware-ako-0c44b9b7fd2e4af6b886edab988cc6211fe1423320d05efccc83782a2214addd-10.raw_0718,10.13,15.59,1.43,45.96,10.16,10.19,1.07,2.04,3.95,2.01,1
cic_spyware-transponder-0a574bb5d03851d984adc14f1676db8bfb7e027ec764748cd3641cb78166294e-3.raw_0719,11.43,18.46,0.94,44.38,10.04,9.74,0.98,2.42,4.03,1.94,1
cic_trojan-emotet-0fa4df39b1c3cb4b12e902aafb9295a0a3191198281e3677b73a3df11bb6ac21-6.raw_0720,10.98,17.59,1.91,44.86,9.95,10.19,1.2,2.16,4.02,1.98,1
cic_ransomware-maze-353707bf9d0d0495f2e2d11a396f790a968e5409457549fd22a134f9200ba717-4.raw_0721,11.5,19.35,0.98,45.35,9.87,10.04,0.98,2.15,4.01,2.04,1
cic_spyware-tibs-9c8a2292cad7ae8b939c0fb6a7369ee7a84c470bf463fa473805bfad8c69a7f9-3.raw_0722,8.12,10.33,0.98,45.75,9.52,10.02,0.98,1.53,3.89,2.04,1
cic_trojan-scar-202712d69e9ffaa99261d3db11a659a9-2.raw_0723,11.35,18.66,1.42,44.73,9.81,10.11,1.06,2.27,4.07,2.0,1
cic_ransomware-maze-49577f9c2a97f40313719bec94336a29fc1071742fa99596ffc6036f51c728e3-7.raw_0724,10.7,16.54,0.93,44.86,9.92,10.26,1.0,2.01,4.0,2.0,1
cic_ransomware-shade-5f266cdecc42da23fa10a11ae67abb69f4615db4380c2f0f18f2c4ff0a857a11-3.raw_0725,10.14,14.31,1.04,44.85,9.63,10.06,1.0,1.89,4.01,2.02,1
cic_ransomware-pysa-1da967196a28ef1df00e2987d39631f729b0cdb3183739c50a2a484bb290bad3-7.raw_0726,10.51,16.72,2.45,45.21,9.68,10.28,1.28,2.08,3.93,2.03,1
cic_spyware-gator-0e0183f837b931a01d3e117efcef0767592837e3caf0760c551ff10d05156707-7.raw_0727,11.22,18.53,1.2,44.94,9.97,9.52,1.05,2.39,3.94,2.02,1
cic_spyware-cws-00be3cde40b4baf6d62206537f5e51dc5f43298298553c2fbdc646b86a366c18-7.raw_0728,10.97,17.76,1.61,45.1,10.0,10.26,1.12,2.05,3.96,2.03,1
cic_ransomware-ako-0a6c8abeeb34c2a934cbc0b3544d1a68c6cb4be6263a1a30c36f00ed77bc6b23-3.raw_0729,11.76,19.09,0.98,44.97,9.83,9.77,1.02,2.62,3.96,2.01,1
cic_spyware-cws-0b014408833de3c115682c9f7d792c96c9275511cdbbc2ece91d8acb2458882a-4.raw_0730,11.12,19.09,8.52,45.63,9.72,15.76,2.46,2.17,4.74,1.98,1
cic_spyware-tibs-404929a7b78f384d1d1715f06d93c3cf0301d8027cb5e721ffff4d89e1b7da7c-7.raw_0731,10.8,17.22,1.42,45.81,10.04,9.97,1.09,2.08,3.94,1.99,1
cic_spyware-180solutions-1a1abaa6ba223b777a54505ce91e3f0cd3e954ca126e4f0f06886259606af7e2-6.raw_0732,10.8,17.13,1.61,44.25,9.81,16.1,1.15,2.07,4.75,2.03,1
cic_spyware-transponder-0d5382e606298784d20381da2c224da5f66659186cb3e65dfba025502c88e730-3.raw_0733,11.99,19.34,1.0,45.05,9.96,9.89,1.02,2.44,4.02,1.95,1
cic_trojan-zeus-2ac2ac35aa2c293bf609d71d77523c19684501ffa425b0495259a245c971794a-10.raw_0734,10.01,15.35,1.06,45.91,10.02,10.09,0.99,2.01,3.97,1.99,1
cic_spyware-cws-0b45446c9d58ea5ab90d7b5cd72d44b698916ce6cc419beb3a8976c566ed90bd-7.raw_0735,10.94,17.61,1.24,46.24,10.02,16.03,1.05,2.05,4.87,1.94,1
cic_spyware-gator-0f5b33d80ddfa35b8fa707a8d5ea0f1f67a29aacf238ce0951a14a82619d94ed-5.raw_0736,10.81,17.67,1.8,44.68,10.11,10.14,1.16,2.14,4.08,2.01,1
cic_spyware-cws-0dcbf86b698eb62d0a85a4e0fdcc52d8c658ed0c9e105a6a43f7637456407b42-3.raw_0737,11.43,19.47,1.16,44.94,10.01,10.16,1.08,2.28,4.0,2.02,1
cic_trojan-reconyc-8bcfee690860c5dc1e8d6ab51d21ef5e-8.raw_0738,10.99,17.99,0.97,45.1,10.06,10.25,1.0,2.14,4.09,2.0,1
cic_trojan-zeus-02a2cad4ba5957bda96a1475295af5a2f4ed76f6d095ab9de91b649e9f1580f3-5.raw_0739,10.79,17.0,1.2,45.28,10.06,9.86,1.03,2.06,4.05,2.01,1
cic_trojan-reconyc-4c020b4d9034316772650-4.raw_0740,11.35,18.6,1.2,45.09,9.76,9.94,1.03,2.28,3.99,1.98,1
cic_ransomware-conti-00d89f6fdddcc115f8e9cc87ed2445a32e27c7631453c49ad05e46526a84351a-5.raw_0741,10.66,17.73,1.79,44.98,9.92,10.0,1.13,2.08,3.99,1.99,1
cic_spyware-cws-0b0818b801cf8c77b54f26c3b03cc721846b0958f2cab9ea28cfb0dafed3741f-9.raw_0742,10.66,16.84,0.99,45.62,10.06,9.95,1.0,2.12,4.02,2.06,1
cic_trojan-refroso-d853a2a7fa2760b17e38119548e5bd90-10.raw_0743,10.33,16.33,1.17,45.26,10.06,10.01,1.04,2.02,4.05,2.06,1
cic_spyware-gator-2aafed945009167185b085d3b47a5fee773a05c93710568a72297c87809ca9b5-1.raw_0744,11.2,18.67,1.22,44.8,10.1,9.91,1.02,2.29,3.86,2.04,1
cic_trojan-scar-903c2251e56e437d092785c8038ff0f0-2.raw_0745,10.63,17.73,2.27,46.67,10.27,10.11,1.28,2.19,4.07,2.02,1
cic_spyware-180solutions-1a37ada4d2dd5173013ab2fb244628c50f34d74654ef567faa7544deabee2da5-2.raw_0746,11.37,18.69,1.06,45.01,9.89,10.01,1.0,2.47,4.02,1.96,1
cic_ransomware-conti-1adf58d2fd42e187ae64533cd228bdcd7ae14fa1e413186430deb0130d68b0c3-7.raw_0747,10.27,16.03,1.26,44.6,10.14,10.29,1.04,1.96,4.01,2.0,1
cic_trojan-scar-1a0e92c08f73a90fbc4104afbacd0ec5-4.raw_0748,11.32,18.98,1.67,45.3,10.03,9.76,1.12,2.13,4.04,2.03,1
cic_ransomware-maze-9050e9267d341d878e1cc4df65d3bb657c1d46d198fbcf37b679b9d3c770b368-7.raw_0749,11.32,18.17,1.22,45.15,9.99,10.27,1.07,2.17,3.94,1.95,1
cic_spyware-transponder-0e935fed1f79f7db015cbd9a336592c436952fd6fc5a30baf47f69c606cf575f-4.raw_0750,11.17,18.25,1.01,45.49,10.02,15.86,1.01,2.17,4.79,1.99,1
cic_spyware-cws-0e3ea40f3854c1c8d839ed1ba8674fe8adc09e4317bc87e4319e38819d8ab65d-2.raw_0751,10.4,17.51,2.06,44.91,10.09,10.1,1.23,2.11,4.0,2.06,1
cic_spyware-tibs-b1d6930bee2bf876bac8cedb40ec74b55cadaf7b27b484174fea5ba54ae60447-3.raw_0752,11.23,18.19,1.19,45.74,10.01,10.01,1.07,2.16,4.09,1.98,1
cic_trojan-scar-70afa0a34bda162be62d18bc6123889c-3.raw_0753,11.37,18.78,1.2,45.33,9.99,10.01,1.02,2.36,4.1,2.01,1
cic_trojan-emotet-0bcfa303b93e0cdd101953de05a4f6c13834cfe4298d3735b7f5fc6fd4dedc3b-9.raw_0754,10.71,17.21,0.97,46.02,9.89,11.13,1.01,2.08,5.16,2.01,1
cic_ransomware-shade-f5713c3b139ec2078858742a14a80afd4e16e1a54a8ebb7c8fa9d6a49f62f85d-4.raw_0755,9.51,13.7,1.03,45.33,9.63,9.81,1.01,1.95,3.98,1.99,1
cic_trojan-scar-ba380b2dc34dc14acd7def1db9f219a2-6.raw_0756,10.51,16.58,2.1,44.86,10.18,10.16,1.21,2.1,4.07,1.96,1
cic_trojan-zeus-3c8edb1cc56f38b38141d579db90ade1690a2f477fbe09d4ba1037af37c95687-8.raw_0757,10.47,16.57,1.23,44.7,10.15,10.23,1.02,2.06,4.01,2.01,1
cic_spyware-gator-0a0a1b65207ad9dfd831fc165b573f61eb441e9a599d360c2ec7f707594087ae-4.raw_0758,11.49,19.1,0.99,43.78,10.12,10.23,0.99,2.42,3.99,1.99,1
cic_trojan-scar-859d54a998706957be86a43632df4882-10.raw_0759,10.92,18.16,1.0,44.68,10.0,9.93,1.0,2.13,4.1,2.07,1
cic_ransomware-maze-8d636d8e633165ea2b871957436d8c433e3287f39d500a79a86ab2347547eec8-10.raw_0760,11.1,14.48,1.42,45.25,7.36,9.79,1.11,1.65,3.95,2.0,1
cic_spyware-gator-2ccdc73f1839f9359b134142ec3b69145947e04af0a06213a80ff8624fee6eec-2.raw_0761,11.06,18.7,1.62,44.98,9.98,9.77,1.12,2.29,4.04,2.01,1
cic_trojan-refroso-47bdaea6d77ba34cbcd71740de9281be-2.raw_0762,10.85,18.35,1.02,45.45,9.88,9.9,1.0,2.21,4.13,2.01,1
cic_spyware-180solutions-0ddab9274ea60c1fe97ce5dd9fdef7d5bb7879959a94920fe61903ae65285e33-5.raw_0763,10.95,17.47,1.84,45.8,10.1,9.84,1.16,2.12,3.99,2.04,1
cic_spyware-180solutions-0d9f263d2859dc5d449a575d33c43a6147f72e3356314111629773ee88911127-9.raw_0764,11.31,18.14,1.0,45.26,10.08,10.17,1.02,2.23,4.1,2.01,1
cic_ransomware-pysa-0b5e0e2cbe9a8854af6ec62cfb592f938e8f390a687671d9acd3864847f9a21e-8.raw_0765,11.26,18.2,1.04,44.8,10.08,10.04,1.02,2.12,3.99,1.97,1
cic_spyware-transponder-1a39dbe827a476c860e0daba96eeed6dfa40535294cce579d00741f6b0a57f37-8.raw_0766,10.15,15.11,1.18,45.51,9.51,10.02,1.08,1.93,3.97,2.02,1
cic_ransomware-pysa-4add0ce3b1176f6f0d33dbcb6c18895a102be7441e47d3b20780d4d3b2bf8d75-4.raw_0767,10.84,17.52,1.18,45.58,10.02,9.71,1.04,2.09,4.06,2.03,1
cic_spyware-transponder-0dd3487fac8c3a7b615f22274adcf988348a86eebf50a66fadc9f7ac3668ed6b-3.raw_0768,11.3,18.83,1.4,45.1,9.93,9.91,1.1,2.17,3.99,1.96,1
cic_trojan-zeus-1ed1118d78129c5f249b900d47095740539f911c0932086c550807b2f36e6488-3.raw_0769,10.9,18.31,1.59,44.73,10.02,10.05,1.1,2.19,3.95,2.07,1
cic_trojan-refroso-1e83d38b1f0909525d3ed6848f69bb7b-1.raw_0770,10.81,18.59,1.18,45.37,10.25,10.03,1.05,2.27,4.08,2.01,1
cic_spyware-gator-ff824ea69b59b56278a5faf46ff0f798c91c2080cc6a73b4a49d9c15edd3c919-10.raw_0771,10.96,17.99,1.03,45.82,9.92,9.99,1.0,2.39,4.01,2.04,1
cic_spyware-tibs-ec5a0ba3e4e521a1b13e41949390d58b903631e50589202355a6d80dd690557a-5.raw_0772,10.87,17.36,1.42,44.8,10.04,10.25,1.09,2.11,3.96,2.04,1
cic_trojan-scar-b87971c8eeff6491dc0e2e3b2005e200-3.raw_0773,11.0,18.02,0.97,45.04,9.96,10.11,1.01,2.12,4.05,1.98,1
cic_trojan-emotet-2bc5b739b599da1854361f07d5d50dda1b8f7fec57675e9c085873304976714f-9.raw_0774,10.81,17.0,1.0,45.96,9.82,10.05,0.99,2.14,4.01,1.98,1
cic_spyware-transponder-0f2b8579287dbf4724b1d4013f2d2fc9e41773f6c590794b775b2e36665bd6e3-7.raw_0775,10.56,16.61,0.98,45.2,9.87,9.91,0.98,2.07,3.95,1.99,1
cic_trojan-zeus-2c5e925c93b582e83017574d637f637b47f5e53ceaf0ddc182fe60fd9942d3f6-8.raw_0776,9.63,14.44,1.02,45.04,9.47,10.03,0.99,1.9,4.08,1.98,1
cic_trojan-emotet-1e7d512e98c38b8064cecf3a16975e11230951c161e626cb096ff43d8361b7c6-5.raw_0777,11.22,18.15,1.41,45.39,10.11,9.92,1.09,2.21,4.1,1.98,1
cic_ransomware-ako-00b7c13e7370062209067a59a183741b317dd5a6cea0ac218eb4424dca3d6e0e-5.raw_0778,10.78,17.41,1.66,45.56,10.1,10.0,1.11,2.09,4.03,2.03,1
cic_trojan-scar-0d49ad19cc6ff840febc6bc653137ecd-3.raw_0779,11.35,19.23,1.03,45.55,9.93,9.88,0.98,2.21,4.01,1.97,1
cic_ransomware-ako-00c0f600eac30a70882696c1aecbc3b87d5d72b49ba1bb28c3a445546153187e-3.raw_0780,11.04,18.01,1.4,45.48,10.05,10.18,1.08,2.15,4.09,2.01,1
cic_spyware-180solutions-0d8961f90f9e3bd5fba8092b289ca5fffc2828ca9e200eac3dc7589169d2a87f-5.raw_0781,11.04,18.93,1.86,44.89,10.05,10.01,1.17,2.24,4.01,2.0,1
cic_trojan-zeus-2de5ac3d1746f981d83304bbe493d0832f1beb04b2c815a8fbc72581d4c230dd-6.raw_0782,10.4,16.02,2.5,45.73,10.04,9.95,1.22,2.04,3.98,1.97,1
cic_spyware-cws-00a5038785c5ddb2bb0aeccfbbabcfb8fcae8387625a0b33e741543c146fa18b-7.raw_0783,10.68,17.89,1.42,46.27,9.86,9.93,1.06,2.29,4.02,2.05,1
cic_trojan-scar-5b2cf8c3d62295f2d80be75f8baa7056-5.raw_0784,10.55,18.21,2.06,44.2,10.06,10.27,1.23,2.15,4.05,2.06,1
cic_trojan-zeus-2b3aaab41f74bfcbf67b2cba18818b589e53f58cef6c32cf5c3915a864358e79-3.raw_0785,10.96,18.37,2.03,45.46,9.87,10.04,1.22,2.18,4.04,1.98,1
cic_trojan-reconyc-d92c76743b3f557e40b4c02af9a4d00f-5.raw_0786,11.16,17.86,1.0,45.51,10.19,10.04,1.04,2.19,4.01,2.01,1
cic_ransomware-shade-408fb28d2ba982c6e8d54af5b7972bd618cb29617960cd8d1f239a510326bfb8-5.raw_0787,9.91,14.41,1.03,45.62,8.68,10.29,0.95,2.02,3.95,2.0,1
cic_ransomware-pysa-714db3ab8f3cb204ae21ab6450e70a81bdd03c409a0900a43a60632d367db2ea-4.raw_0788,10.86,18.09,1.63,44.58,10.15,9.87,1.11,2.15,4.03,2.02,1
cic_ransomware-maze-1dfba72f6280cef30cb3d7e67a628691d709a703fe5f5bbf454302b8317d10e2-4.raw_0789,10.94,17.52,1.6,44.77,10.13,10.29,1.14,2.15,4.07,1.98,1
cic_trojan-emotet-1bb5b6e08b5a0e42b9f831b78d5da393b16f96c8806d21a761af8eef43add193-10.raw_0790,9.06,14.09,0.97,44.4,10.12,10.0,1.02,1.71,4.06,1.95,1
cic_spyware-transponder-0d5382e606298784d20381da2c224da5f66659186cb3e65dfba025502c88e730-4.raw_0791,11.44,18.56,1.02,45.06,9.88,9.72,1.03,2.4,3.96,2.07,1
cic_trojan-emotet-1c287b1b241e98105d88a4517fbdff9b528059c7cc2a570b8c68beed3c020686-9.raw_0792,10.34,15.32,0.98,44.61,10.05,9.77,0.99,1.95,3.97,2.04,1
cic_trojan-scar-baa3f29578c1d57c1f5a6b74a7376cc0-3.raw_0793,11.07,18.12,1.37,45.28,9.97,9.91,1.09,2.16,3.95,2.04,1
cic_spyware-gator-2b2e66789bc491dc01a5dfe4fa8a242d9909768018e69f0773ab9ed9415abcff-3.raw_0794,10.97,18.07,1.86,44.84,9.89,10.14,1.15,2.15,4.08,2.0,1
cic_ransomware-maze-1540455557984f1ce8f09d65d454f6072566167347ec847c029eca93124cc509-10.raw_0795,10.99,16.98,0.97,44.79,9.98,9.96,0.98,2.11,3.99,2.03,1
cic_trojan-reconyc-26dedce65f937494d6630-8.raw_0796,10.94,17.37,1.03,45.12,9.86,9.94,1.01,2.18,3.94,2.0,1
cic_ransomware-maze-80520f066bfa6fb51a78a40156bad00135ec5be11320411e391d6a0c1dd6152f-1.raw_0797,10.91,18.36,1.41,45.18,10.15,9.8,1.07,2.18,4.02,2.02,1
cic_ransomware-conti-1ade5d37872ec141b50cae8da0636e1296aee2c597d4e36d84e329c7939f4ea2-5.raw_0798,11.49,19.02,1.03,45.1,9.96,10.16,0.97,2.22,4.06,2.02,1
cic_ransomware-ako-0c610de413a1702512299482b2d19ee3c0c895ae3f5155a4a598488743422b79-1.raw_0799,11.41,19.03,1.16,45.33,10.09,11.05,1.05,2.28,4.72,2.01,1
cic_trojan-emotet-2b50b13b6626c8a5e7ec769aa0c83d38f72d605e22396c4550e82fd72ad28a3a-7.raw_0800,10.47,16.48,2.05,45.0,10.04,9.88,1.21,2.05,3.99,1.94,1
cic_trojan-emotet-0c9f2d45d1bc66c43e6b2ebb780983562df981b7ab7c81c8f886eb129db0b9b1-8.raw_0801,10.44,16.81,2.08,45.73,9.9,9.77,1.2,2.04,3.89,2.03,1
cic_spyware-180solutions-0b39e8ff0f66bd743791efb705ab2e428472f78eb07b6eba065bf177f020fcb9-3.raw_0802,10.19,14.68,1.0,45.75,9.56,10.27,0.99,1.88,3.98,2.02,1
cic_trojan-reconyc-4a7a43b8fc2747c4636d0-8.raw_0803,10.93,17.69,1.24,46.17,9.99,9.67,1.02,2.19,3.94,2.05,1
cic_trojan-emotet-1e55e72a24cf89218dfff2b614ccfd7abff833251c3624037c022719177de14d-7.raw_0804,10.5,17.34,1.65,45.2,10.01,10.11,1.1,2.13,4.08,1.96,1
cic_ransomware-pysa-44e52ec858e681c2ffeafe7a60e407d42a1058955bd5c01b6d74bd4165b352b6-5.raw_0805,10.89,17.28,2.25,45.52,9.92,10.15,1.24,2.1,4.11,2.0,1
cic_ransomware-pysa-7d5e496776b351e89ddfb820bd3cc2d1bdd62fc32b2f315f235504a2c3783c12-5.raw_0806,10.63,17.04,1.9,45.18,10.15,10.36,1.18,2.14,3.92,2.0,1
cic_spyware-gator-0f0cd08832309ddf5478b54dfa41391f23b0fdb36409024700459f4968261d72-5.raw_0807,10.77,17.63,2.07,46.1,9.81,9.87,1.22,2.1,3.99,2.01,1
cic_ransomware-shade-9d801ccfc44befd8c8679bd2d049da9c8aa0bc868ad903462f7a56f1fa957757-1.raw_0808,11.33,18.19,0.96,44.6,10.0,10.2,1.04,2.18,3.99,2.02,1
cic_trojan-emotet-1a9eda861b5757e26fd4b5886a57773f7e2ae97bd07f3f2a4abb8b321304b0d2-2.raw_0809,10.55,17.56,1.84,44.51,10.01,9.78,1.14,2.19,4.05,2.06,1
cic_spyware-transponder-0cc04bfa421a5f9232b21798826b55c9162ed012ed3f5cea5439fb0d82ef8598-7.raw_0810,10.48,16.76,1.69,45.63,9.93,10.06,1.12,2.01,4.07,1.97,1
cic_ransomware-maze-8bcc3eabf04466df7dadbc71e86dbf81707e992240a59492be4ff04556514054-2.raw_0811,11.25,18.73,1.23,45.11,10.04,10.12,1.04,2.23,3.95,2.03,1
cic_trojan-scar-5b2cf8c3d62295f2d80be75f8baa7056-3.raw_0812,10.97,18.2,1.82,44.15,10.01,9.91,1.16,2.14,4.0,1.98,1
cic_spyware-180solutions-0bbf46cf986d62a2f0a4c71f6c710d79b4a6e49d186bcc1620d00a4fe11e4c6b-9.raw_0813,10.42,16.12,1.0,44.56,10.01,10.03,1.0,2.07,4.06,2.04,1
cic_trojan-scar-eb7c40bfd580374bed6e02fe84e28ee1-3.raw_0814,11.48,19.06,1.2,45.92,9.78,9.92,1.03,2.19,4.04,1.93,1
cic_trojan-reconyc-9236fb44171200e7daa3e72d12732441-1.raw_0815,10.91,18.23,1.45,44.57,9.99,9.95,1.09,2.23,4.09,2.03,1
cic_spyware-transponder-1b848545fa700ea6f3c76f377449b4f7698fa98033868d3641dd40e58a67841e-6.raw_0816,10.62,17.11,2.31,45.2,9.94,10.21,1.21,2.04,3.98,2.04,1
cic_ransomware-maze-3eca80c47dbfc22f08a596fd32665d78a568232966dc865e4b7cd090bfdb6341-10.raw_0817,10.51,16.44,1.42,45.18,10.04,10.28,1.13,2.07,3.94,1.98,1
cic_trojan-emotet-0e5b3c493f23cdfda1e8c3ba49003721e3153a9354af5acc651f7b7d53895db5-2.raw_0818,11.44,18.98,0.96,46.23,9.97,9.97,0.98,2.23,4.05,1.95,1
cic_spyware-transponder-0d240d2d291ecdd362111af4341e65464ca9e4cb8166e2afc551a5a645abfc73-3.raw_0819,10.9,18.1,1.84,45.32,10.0,10.09,1.15,2.16,4.02,2.01,1
cic_ransomware-ako-0b5170193789e5fd931abc7ecbc8d3773cd72cad9bec891e2b643c65b0ff03d9-8.raw_0820,11.31,18.36,1.03,46.09,9.97,10.2,1.0,2.37,4.02,2.04,1
cic_ransomware-conti-0fd5ec74580899846e6c609b12f422bf66378ad6085fad797d809c1e43bead9c-4.raw_0821,9.7,13.66,1.0,44.5,9.67,9.89,1.01,1.87,4.04,1.96,1
cic_spyware-transponder-0dc41f8927fd25152c4304cf865a63c478f09baef6d8465834b200a0cb4a603d-8.raw_0822,10.42,15.97,2.05,46.11,9.98,9.81,1.21,2.01,4.04,1.99,1
cic_ransomware-pysa-08c75c293ddd173ad9108ce1586c0d4aaa5f04a8870c4b034495aa4b07ade0e2-5.raw_0823,11.21,19.14,1.65,44.5,9.8,10.4,1.1,2.35,4.14,1.96,1
cic_trojan-emotet-0f5760e51bfe61f1fad161fa119523cd585c74df832f47800e9e7a6a103769cd-1.raw_0824,10.98,18.65,1.02,44.71,10.02,10.13,1.02,2.2,4.13,1.98,1
cic_spyware-tibs-eb9a6eb573c3cd2697b9281068c828e2d388888803b06649a65fe75896b45c68-10.raw_0825,10.46,16.16,1.0,44.73,10.07,10.11,1.02,2.03,4.08,1.97,1
cic_spyware-transponder-0dfa286caaa2a3cc901df2ebd259432803545142d5f910930e484a238884cf68-3.raw_0826,9.53,15.5,2.67,44.87,10.06,10.09,1.31,1.82,4.0,2.05,1
cic_trojan-reconyc-26dedce65f937494d6630-1.raw_0827,11.44,18.56,1.83,45.26,10.02,10.1,1.17,2.49,3.95,2.04,1
cic_ransomware-conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-6.raw_0828,11.09,17.61,1.62,45.54,9.98,10.03,1.11,2.16,3.98,1.99,1
cic_trojan-reconyc-176c80a806954acaefdbdfc6a789f980-2.raw_0829,10.75,17.33,1.82,45.6,10.19,9.89,1.15,2.13,3.95,1.99,1
cic_spyware-transponder-0e5afffe6400a4438e17f45cfb989a7366520f8e21825c32ceda71a6a6ffe6cd-5.raw_0830,10.83,17.48,2.06,45.55,9.92,10.14,1.21,2.14,4.07,1.98,1
cic_trojan-scar-35a8a42a2f2776fd3c1371826fc0d62a-7.raw_0831,10.99,17.77,1.42,44.89,9.93,10.09,1.09,2.11,4.03,2.02,1
cic_ransomware-ako-0b384007e51619f053557cba74f5b183253a2dfc2e564aa3510cb815c370a318-8.raw_0832,10.2,16.22,1.81,44.63,9.94,10.15,1.19,2.04,4.06,1.95,1
cic_spyware-gator-00a316e53de939f82885157ce057f134eb26ffbdaed314aa50c0ef19318bcdf4-7.raw_0833,11.29,18.12,1.43,44.28,10.13,9.74,1.11,2.37,3.94,2.0,1
cic_trojan-zeus-02b26bb2ece7cfc3bf77159af7a9f5e6fcc0d82bade7414d172e56957abfc8c3-8.raw_0834,10.83,17.4,0.99,46.01,10.19,41.25,1.01,2.04,4.11,2.02,1
cic_ransomware-conti-0b3b4e44d1d2bc6cd00651fc3988124bca44762d82bdef56fc451c451d721ded-4.raw_0835,10.87,18.14,1.46,45.65,9.89,9.83,1.08,2.11,4.05,2.07,1
cic_spyware-tibs-8b374a972ae3f2aa202e216b2ebb61cd7668d1e3803cfcc9bdeb9f7e1a0e70c2-3.raw_0836,8.15,10.33,1.38,44.91,9.59,9.58,1.09,1.47,4.04,1.98,1
cic_spyware-cws-0a5fef1adcba6a9cce029440962a14b33b65575f07e97014cb8355c9bc78791a-7.raw_0837,10.61,17.29,1.18,45.24,10.02,13.82,1.05,2.12,7.98,1.98,1
cic_ransomware-ako-0bca60f0d5af4eeeead5942a3859a5d098788cd2ff72c99441f247dda2fd9129-10.raw_0838,10.22,16.18,1.0,45.63,9.89,9.97,1.01,2.0,3.94,2.02,1
cic_ransomware-ako-0a2cf9ddc89d3563f960d022eaeb15155b0519e8941d7bd84803f8c997a068c4-8.raw_0839,10.52,16.34,1.83,44.89,10.24,9.88,1.17,2.09,3.91,1.96,1
cic_trojan-zeus-1e5ae97a3c8deefad33ee2c22bfcd74a45f3e8c842e198abd5cc8adea7039111-1.raw_0840,10.84,17.93,0.97,45.72,9.81,10.07,0.99,2.14,3.97,2.01,1
cic_spyware-180solutions-0d7eb96ef53d3a924fd60a7d62fddf271ca1b2073bf0e99b6a1715f881af019e-9.raw_0841,10.07,15.58,1.01,44.58,9.97,10.07,1.01,1.99,3.95,2.09,1
cic_trojan-reconyc-65e32e29d08c95a36ebebe49aac40177-2.raw_0842,10.64,17.6,1.6,45.0,9.85,10.2,1.09,2.14,4.04,1.99,1
cic_ransomware-maze-09fd90cf2540a2445601eca2812e2a5bb1929c30454e523ae87e526b0142bc85-5.raw_0843,11.11,17.69,1.43,44.76,9.92,10.25,1.07,2.07,3.97,1.99,1
cic_spyware-transponder-00eb051cf4d001136f9aae0dee46dea7588f2691ad191fd5d6ed721e1581d194-6.raw_0844,8.88,13.46,3.06,45.26,10.11,9.86,1.45,1.66,4.0,1.98,1
cic_trojan-scar-b52454706a524981d9d989fbf461f509-2.raw_0845,10.6,17.49,1.62,44.92,10.1,10.01,1.09,2.19,4.0,1.95,1
cic_ransomware-conti-1b0be14c7974d3d48cbe217e51d8104b24007da39f9e0be46e24038ee562bd30-10.raw_0846,10.82,14.11,1.57,45.82,7.03,9.84,1.13,1.0,4.0,1.96,1
cic_trojan-emotet-1fdf712589b839e7f78b61a560ff88dcac67685de77751754ee486e58aeab67b-4.raw_0847,11.21,19.29,1.0,44.94,10.02,10.33,0.99,2.19,4.01,1.94,1
cic_ransomware-conti-1a8a0e2d4d6a31e7da0d3396db58d8961c41e90c2abd6aa0c36b0616f5e1947b-2.raw_0848,10.93,18.27,1.45,45.41,9.94,10.18,1.08,2.22,4.04,2.0,1
cic_ransomware-conti-1be5077b55576b81dc3b063b6fa076bec8ed22090c1a50d5516b5fcd016c3e7c-3.raw_0849,10.84,17.92,1.39,45.14,10.11,10.22,1.05,2.14,3.95,2.04,1
